age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26, Private,207353, Prof-school,15, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,4,0,64, England, <=50K
19, Federal-gov,128139, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,7,0,39, United-States, <=50K
16, Private,52905, 11th,7, Divorced, Transport-moving, Unmarried, White, Female,15,0,21, United-States, <=50K
48, Federal-gov,73236, HS-grad,9, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,6,0,34, United-States, >50K
28, Private,310444, Bachelors,12, Never-married, Prof-specialty, Own-child, White, Male,-23,0,50, Thailand, <=50K
43, Private,386017, 7th-8th,3, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,-5,0,40, Honduras, <=50K
32, State-gov,39031, Some-college,9, Separated, Adm-clerical, Unmarried, Black, Female,-10,0,36, United-States, <=50K
31, Private,24365, Some-college,9, Never-married, Sales, Own-child, White, Female,-16,0,28, United-States, <=50K
36, Self-emp-not-inc,192450, HS-grad,8, Married-civ-spouse, Transport-moving, Husband, White, Male,-12,0,53, United-States, >50K
22, Private,196473, Some-college,9, Divorced, Adm-clerical, Unmarried, White, Female,-7,0,39, United-States, <=50K
49, State-gov,159339, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,6,0,39, United-States, >50K
81, Private,75430, Bachelors,9, Widowed, Other-service, Not-in-family, White, Female,4,0,9, United-States, <=50K
64, Self-emp-inc,174857, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,29,0,34, United-States, >50K
39, Private,237667, Bachelors,7, Never-married, Prof-specialty, Not-in-family, Black, Female,-21,-1,39, Jamaica, <=50K
49, Private,118659, Some-college,9, Widowed, Other-service, Other-relative, White, Male,17,0,43, Canada, <=50K
39, Private,223191, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7470,0,44, United-States, >50K
42, Private,27341, Some-college,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,-19,0,59, United-States, <=50K
44, Private,356294, Some-college,9, Never-married, Adm-clerical, Not-in-family, Black, Female,-13,0,39, United-States, <=50K
42, Private,104005, Bachelors,12, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,21,0,49, Canada, >50K
48, Federal-gov,337230, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,20,0,39, United-States, >50K
22, Private,75117, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,-19,0,44, United-States, <=50K
31, Private,327060, 10th,5, Never-married, Craft-repair, Other-relative, Other, Male,4,0,43, United-States, <=50K
55, Private,237973, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15,0,39, United-States, <=50K
41, Federal-gov,117931, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,37,0,55, United-States, <=50K
40, Private,162898, Some-college,10, Separated, Other-service, Unmarried, Black, Female,-1,0,30, El-Salvador, <=50K
22, Private,56347, Bachelors,12, Never-married, Exec-managerial, Own-child, White, Female,14,0,44, United-States, <=50K
26, Private,258172, Bachelors,12, Never-married, Adm-clerical, Not-in-family, White, Male,-20,0,49, United-States, <=50K
56, Self-emp-not-inc,30336, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,-1,67, United-States, <=50K
18, Private,193744, HS-grad,9, Never-married, Other-service, Own-child, White, Male,15,0,58, United-States, <=50K
45, Private,244275, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,-7,0,39, United-States, <=50K
21, Private,176291, Assoc-voc,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,-11,0,50, United-States, <=50K
24, Private,295949, 5th-6th,12, Never-married, Machine-op-inspct, Own-child, White, Female,-3,0,15, England, <=50K
59, Private,175360, 7th-8th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,13,0,43, United-States, <=50K
47, Self-emp-not-inc,489533, HS-grad,8, Never-married, Other-service, Own-child, Black, Male,5,0,34, United-States, <=50K
47, Private,119877, Masters,13, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,18,0,49, United-States, <=50K
52, Self-emp-inc,232223, Bachelors,12, Never-married, Exec-managerial, Not-in-family, White, Male,-3,0,49, United-States, <=50K
42, Self-emp-not-inc,43970, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Male,-14,0,35, United-States, >50K
41, Federal-gov,120148, Some-college,9, Never-married, Armed-Forces, Own-child, White, Male,3,0,49, United-States, >50K
38, Self-emp-inc,51642, HS-grad,9, Never-married, Exec-managerial, Husband, White, Male,23,0,35, United-States, >50K
34, Private,165655, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Female,-8,0,39, United-States, <=50K
24, Private,112777, Bachelors,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,11, United-States, <=50K
19, Self-emp-not-inc,36820, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,-3,0,29, United-States, <=50K
38, Private,118787, HS-grad,8, Divorced, Craft-repair, Unmarried, White, Male,23,0,39, United-States, <=50K
39, Private,192564, HS-grad,8, Married-civ-spouse, Adm-clerical, Husband, Black, Male,4,0,29, United-States, <=50K
38, Self-emp-not-inc,144071, HS-grad,8, Married-civ-spouse, Adm-clerical, Wife, Other, Female,-4,0,39, Jamaica, <=50K
22, Federal-gov,51188, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,29, United-States, <=50K
36, Private,263422, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5,0,39, United-States, <=50K
37, Private,481001, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,-18,0,39, United-States, <=50K
51, Private,220906, 12th,7, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,-17,0,57, India, <=50K
41, Private,156485, Assoc-acdm,8, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,9,0,11, United-States, >50K
50, Private,89248, Masters,3, Divorced, Prof-specialty, Unmarried, White, Female,-8,0,35, United-States, <=50K
26, Self-emp-not-inc,83447, Bachelors,12, Never-married, Other-service, Own-child, White, Male,10,0,12, United-States, <=50K
42, Private,426285, Assoc-voc,10, Divorced, Craft-repair, Not-in-family, Black, Female,5,-1,39, United-States, <=50K
67, Private,191740, Bachelors,12, Separated, Prof-specialty, Not-in-family, White, Male,-14,0,43, United-States, <=50K
20, Private,457608, Some-college,10, Never-married, Other-service, Own-child, Black, Male,17,0,30, United-States, <=50K
58, Self-emp-not-inc,79465, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,26,0,58, United-States, <=50K
48, Federal-gov,23262, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,-8,0,39, United-States, >50K
37, Private,73759, HS-grad,8, Divorced, Adm-clerical, Unmarried, White, Female,2,0,39, United-States, <=50K
53, Self-emp-not-inc,253771, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6,0,39, United-States, >50K
20, Private,460010, 11th,6, Never-married, Other-service, Not-in-family, White, Female,4,0,44, Mexico, <=50K
27, Private,247701, HS-grad,8, Divorced, Handlers-cleaners, Unmarried, Black, Male,21,0,39, United-States, <=50K
38, Local-gov,122157, Assoc-acdm,12, Divorced, Protective-serv, Own-child, White, Male,0,0,39, United-States, >50K
56, Private,228069, Some-college,9, Widowed, Sales, Unmarried, White, Male,2,0,43, Canada, <=50K
27, Private,42512, Assoc-voc,11, Never-married, Tech-support, Unmarried, White, Female,-8,0,35, United-States, <=50K
37, State-gov,73351, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,11,1,49, United-States, >50K
44, Private,196908, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-14,0,49, United-States, >50K
64, Private,132752, HS-grad,8, Never-married, Adm-clerical, Own-child, White, Female,28,0,39, United-States, <=50K
62, Private,101040, Bachelors,14, Married-spouse-absent, Craft-repair, Own-child, White, Male,26,1,39, United-States, >50K
46, Private,374621, Some-college,9, Divorced, Adm-clerical, Not-in-family, White, Female,8,0,49, United-States, <=50K
44, Self-emp-not-inc,133835, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,10,-1,39, United-States, >50K
41, Self-emp-not-inc,59078, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,15,0,55, United-States, <=50K
48, State-gov,29848, Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,12,-1,40, United-States, >50K
40, Self-emp-not-inc,266787, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,26,0,48, United-States, >50K
46, Self-emp-inc,142834, Bachelors,12, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,2,0,36, United-States, >50K
54, Self-emp-not-inc,108207, Bachelors,9, Married-civ-spouse, Sales, Husband, White, Male,30,0,54, United-States, <=50K
24, Private,333437, HS-grad,9, Divorced, Exec-managerial, Unmarried, Black, Female,-3,-1,34, United-States, <=50K
40, Local-gov,93694, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,23,0,36, United-States, <=50K
49, Private,199102, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,17,0,40, United-States, >50K
63, Self-emp-not-inc,111459, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,28,0,30, United-States, <=50K
66, Local-gov,197779, HS-grad,8, Divorced, Other-service, Unmarried, Black, Female,13,-1,36, United-States, <=50K
56, Private,100737, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,39, United-States, >50K
38, Local-gov,100976, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,7,0,82, United-States, >50K
42, Private,67390, HS-grad,8, Separated, Sales, Unmarried, Black, Female,-5,0,30, United-States, <=50K
67, Private,250162, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15,0,39, United-States, >50K
29, Private,245606, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,22,0,40, United-States, <=50K
43, Self-emp-not-inc,93919, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,11,0,29, United-States, <=50K
19, Private,239359, Some-college,9, Never-married, Handlers-cleaners, Own-child, White, Female,-10,0,39, United-States, <=50K
16, Private,243807, 11th,6, Divorced, Other-service, Unmarried, Black, Male,22,0,39, United-States, <=50K
25, Local-gov,28117, Assoc-acdm,11, Never-married, Adm-clerical, Not-in-family, White, Female,27,0,60, United-States, <=50K
22, Federal-gov,239850, HS-grad,8, Separated, Exec-managerial, Unmarried, White, Female,2,-1,39, United-States, <=50K
41, Private,144645, HS-grad,8, Divorced, Sales, Unmarried, Black, Female,1,0,43, United-States, <=50K
52, Private,190166, HS-grad,8, Divorced, Other-service, Unmarried, Black, Female,13,0,39, United-States, <=50K
28, Private,33677, Bachelors,12, Never-married, Adm-clerical, Not-in-family, White, Male,-9,0,43, United-States, <=50K
45, Local-gov,74719, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,-11,0,39, United-States, <=50K
47, Private,208398, 7th-8th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,11,0,36, United-States, >50K
20, Private,29251, Assoc-voc,11, Never-married, Tech-support, Own-child, White, Female,-11,0,36, United-States, <=50K
30, Private,44474, Assoc-acdm,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,34,0,43, United-States, >50K
19, Private,88119, 10th,6, Never-married, Prof-specialty, Own-child, White, Female,-22,0,28, United-States, <=50K
67, Federal-gov,166714, Bachelors,12, Never-married, Exec-managerial, Unmarried, Black, Female,-15,0,44, United-States, <=50K
48, Private,182594, Bachelors,12, Never-married, Adm-clerical, Not-in-family, White, Female,-30,0,33, United-States, <=50K
59, Private,78579, HS-grad,8, Widowed, Adm-clerical, Not-in-family, White, Female,3,0,36, United-States, <=50K
31, Private,57628, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,-10,0,39, United-States, <=50K
33, Self-emp-inc,145573, HS-grad,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,-17,0,36, China, <=50K
86, Federal-gov,155232, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,2721,0,39, United-States, >50K
65, Self-emp-not-inc,39342, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,154186, 7th-8th,3, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,23,-1,39, Ireland, <=50K
53, Local-gov,170410, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,4031,0,39, United-States, >50K
36, Private,182465, HS-grad,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,7817,-1,39, United-States, >50K
44, Private,171339, Masters,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,10,0,44, United-States, >50K
44, Self-emp-inc,24013, HS-grad,8, Divorced, Other-service, Not-in-family, White, Male,8,0,92, United-States, <=50K
31, Private,100636, Bachelors,12, Separated, Adm-clerical, Unmarried, Black, Female,-22,-1,39, United-States, <=50K
20, Private,81993, 9th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,10,0,39, United-States, <=50K
50, Private,88428, Assoc-acdm,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,-3,-1,58, United-States, >50K
37, Private,180794, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7606,0,56, United-States, >50K
60, Private,120171, HS-grad,8, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,-8,-1,36, China, <=50K
52, Self-emp-not-inc,50924, HS-grad,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,54, United-States, >50K
50, Self-emp-not-inc,179128, Prof-school,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,44,0,66, United-States, >50K
50, Private,312458, 7th-8th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,-25,0,5, United-States, <=50K
44, Self-emp-not-inc,133199, Prof-school,15, Never-married, Prof-specialty, Unmarried, White, Male,21,0,60, United-States, >50K
20, Private,134201, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,3337,1,17, United-States, <=50K
49, Private,65028, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Male,-8,0,29, United-States, <=50K
37, Private,148307, Some-college,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,-17,0,39, United-States, <=50K
42, Private,341079, HS-grad,8, Divorced, Tech-support, Not-in-family, White, Female,-7,0,39, United-States, <=50K
19, Private,215878, Some-college,10, Never-married, Tech-support, Own-child, Black, Male,-11,0,29, United-States, <=50K
25, Private,183010, Bachelors,12, Divorced, Adm-clerical, Not-in-family, White, Female,7731,0,64, United-States, <=50K
45, Private,179180, Some-college,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,5,0,33, South, <=50K
44, Private,82248, HS-grad,8, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,14638,0,43, United-States, >50K
26, Private,254359, Some-college,10, Separated, Prof-specialty, Unmarried, White, Female,-22,-1,35, United-States, <=50K
26, Self-emp-not-inc,83277, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,4,0,20, United-States, <=50K
79, Without-pay,167241, Bachelors,12, Never-married, Transport-moving, Own-child, White, Male,2,0,7, United-States, <=50K
53, Never-worked,211162, 7th-8th,4, Married-civ-spouse, Prof-specialty, Husband, White, Male,4,0,39, United-States, <=50K
30, Private,210984, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Female,-4,0,29, United-States, <=50K
34, Private,168361, HS-grad,8, Separated, Sales, Other-relative, White, Female,-13,0,34, Guatemala, <=50K
31, Federal-gov,25475, Assoc-voc,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,-1,0,63, United-States, >50K
46, Self-emp-inc,154531, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,39,0,39, United-States, >50K
21, Federal-gov,126446, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,3592,-1,49, United-States, <=50K
40, Private,177392, Doctorate,15, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,30,0,39, United-States, >50K
42, Self-emp-not-inc,155829, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,16,-1,36, United-States, >50K
25, Private,188646, Bachelors,12, Never-married, Adm-clerical, Own-child, White, Female,-5,0,30, United-States, <=50K
32, Private,46505, Some-college,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,-4,0,39, United-States, <=50K
26, Private,201953, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,-1,0,49, Mexico, <=50K
34, Private,30811, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-9,0,39, United-States, <=50K
